,Role ,Department,Section ,Day,Period,Shift Number,Start Time (Hour),End Time (Hour),Hours,05:00:00,06:00:00,07:00:00,08:00:00,09:00:00,10:00:00,11:00:00,12:00:00,13:00:00,14:00:00,15:00:00,16:00:00,17:00:00,18:00:00,19:00:00,20:00:00,21:00:00,22:00:00,23:00:00,00:00:00,01:00:00,02:00:00,03:00:00,04:00:00,Breakfast,Lunch,Afternoon,Dinner,,,
,Bartender,Bartender,Bar Up PM,Saturday,,,16:00:00,1:30:00,9.5,,,,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,0,0,2,7.5,TRUE,Bartender_Saturday,
,Bartender,Bartender,Bar Up PM,Sunday,,,16:00:00,0:30:00,8.5,,,,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,0,0,2,6.5,TRUE,Bartender_Sunday,
21,Bartender,Bartender,Bar Up PM,Monday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Bartender_Monday,
,Bartender,Bartender,Bar Up PM,Tuesday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Bartender_Tuesday,
,Bartender,Bartender,Bar Up PM,Wednesday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Bartender_Wednesday,
,Bartender,Bartender,Bar Up PM,Thursday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Bartender_Thursday,
,Bartender,Bartender,Bar Up PM,Friday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Bartender_Friday,
,Bartender,Bartender,Bar Up PM,Saturday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Bartender_Saturday,
,Bartender,Bartender,Bar Up PM,Sunday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Bartender_Sunday,
22,Bartender,Bartender,Bar Up PM,Monday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Bartender_Monday,
,Bartender,Bartender,Bar Up PM,Tuesday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Bartender_Tuesday,
,Bartender,Bartender,Bar Up PM,Wednesday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Bartender_Wednesday,
,Bartender,Bartender,Bar Up PM,Thursday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Bartender_Thursday,
,Bartender,Bartender,Bar Up PM,Friday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Bartender_Friday,
,Bartender,Bartender,Bar Up PM,Saturday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Bartender_Saturday,
,Bartender,Bartender,Bar Up PM,Sunday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Bartender_Sunday,
23,Bartender,Bartender,Bar Down PM,Monday,,,16:00:00,0:00:00,8,,,,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,0,0,2,6,TRUE,Bartender_Monday,
,Bartender,Bartender,Bar Down PM,Tuesday,,,16:00:00,0:00:00,8,,,,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,0,0,2,6,TRUE,Bartender_Tuesday,
,Bartender,Bartender,Bar Down PM,Wednesday,,,16:00:00,0:00:00,8,,,,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,0,0,2,6,TRUE,Bartender_Wednesday,
,Bartender,Bartender,Bar Down PM,Thursday,,,16:00:00,0:00:00,8,,,,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,0,0,2,6,TRUE,Bartender_Thursday,
,Bartender,Bartender,Bar Down PM,Friday,,,16:00:00,1:00:00,9,,,,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,0,0,2,7,TRUE,Bartender_Friday,
,Bartender,Bartender,Bar Down PM,Saturday,,,16:00:00,1:00:00,9,,,,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,0,0,2,7,TRUE,Bartender_Saturday,
,Bartender,Bartender,Bar Down PM,Sunday,,,16:00:00,0:00:00,8,,,,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,0,0,2,6,TRUE,Bartender_Sunday,
24,Bartender,Bartender,Bar Down PM,Monday,,,17:00:00,0:00:00,7,,,,,,,,,,,,,1,1,1,1,1,1,1,,,,,,0,0,1,6,TRUE,Bartender_Monday,
,Bartender,Bartender,Bar Down PM,Tuesday,,,17:00:00,0:00:00,7,,,,,,,,,,,,,1,1,1,1,1,1,1,,,,,,0,0,1,6,TRUE,Bartender_Tuesday,
,Bartender,Bartender,Bar Down PM,Wednesday,,,17:00:00,0:00:00,7,,,,,,,,,,,,,1,1,1,1,1,1,1,,,,,,0,0,1,6,TRUE,Bartender_Wednesday,
,Bartender,Bartender,Bar Down PM,Thursday,,,17:00:00,1:00:00,8,,,,,,,,,,,,,1,1,1,1,1,1,1,,,,,,0,0,1,7,TRUE,Bartender_Thursday,
,Bartender,Bartender,Bar Down PM,Friday,,,17:00:00,1:00:00,8,,,,,,,,,,,,,1,1,1,1,1,1,1,,,,,,0,0,1,7,TRUE,Bartender_Friday,
,Bartender,Bartender,Bar Down PM,Saturday,,,17:00:00,1:00:00,8,,,,,,,,,,,,,1,1,1,1,1,1,1,,,,,,0,0,1,7,TRUE,Bartender_Saturday,
,Bartender,Bartender,Bar Down PM,Sunday,,,17:00:00,0:00:00,7,,,,,,,,,,,,,1,1,1,1,1,1,1,,,,,,0,0,1,6,TRUE,Bartender_Sunday,
25,Bartender,Bartender,Bar Down PM,Monday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Bartender_Monday,
,Bartender,Bartender,Bar Down PM,Tuesday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Bartender_Tuesday,
,Bartender,Bartender,Bar Down PM,Wednesday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Bartender_Wednesday,
,Bartender,Bartender,Bar Down PM,Thursday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Bartender_Thursday,
,Bartender,Bartender,Bar Down PM,Friday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Bartender_Friday,
,Bartender,Bartender,Bar Down PM,Saturday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Bartender_Saturday,
,Bartender,Bartender,Bar Down PM,Sunday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Bartender_Sunday,
26,Bartender,Bartender,Bar Down PM,Monday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Bartender_Monday,
,Bartender,Bartender,Bar Down PM,Tuesday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Bartender_Tuesday,
,Bartender,Bartender,Bar Down PM,Wednesday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Bartender_Wednesday,
,Bartender,Bartender,Bar Down PM,Thursday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Bartender_Thursday,
,Bartender,Bartender,Bar Down PM,Friday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Bartender_Friday,
,Bartender,Bartender,Bar Down PM,Saturday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Bartender_Saturday,
,Bartender,Bartender,Bar Down PM,Sunday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Bartender_Sunday,
27,Bartender,Bartender,Bar Down PM,Monday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Bartender_Monday,
,Bartender,Bartender,Bar Down PM,Tuesday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Bartender_Tuesday,
,Bartender,Bartender,Bar Down PM,Wednesday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Bartender_Wednesday,
,Bartender,Bartender,Bar Down PM,Thursday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Bartender_Thursday,
,Bartender,Bartender,Bar Down PM,Friday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Bartender_Friday,
,Bartender,Bartender,Bar Down PM,Saturday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Bartender_Saturday,
,Bartender,Bartender,Bar Down PM,Sunday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Bartender_Sunday,
28,Bartender,Bartender,Bar Cocktail PM,Monday,,,18:00:00,22:00:00,4,,,,,,,,,,,,,,1,1,1,1,,,,,,,,0,0,0,4,TRUE,Bartender_Monday,
,Bartender,Bartender,Bar Cocktail PM,Tuesday,,,18:00:00,22:00:00,4,,,,,,,,,,,,,,1,1,1,1,,,,,,,,0,0,0,4,TRUE,Bartender_Tuesday,
,Bartender,Bartender,Bar Cocktail PM,Wednesday,,,18:00:00,22:00:00,4,,,,,,,,,,,,,,1,1,1,1,,,,,,,,0,0,0,4,TRUE,Bartender_Wednesday,
,Bartender,Bartender,Bar Cocktail PM,Thursday,,,18:00:00,22:00:00,4,,,,,,,,,,,,,,1,1,1,1,,,,,,,,0,0,0,4,TRUE,Bartender_Thursday,
,Bartender,Bartender,Bar Cocktail PM,Friday,,,17:00:00,23:00:00,6,,,,,,,,,,,,,1,1,1,1,1,1,1,,,,,,0,0,1,5,TRUE,Bartender_Friday,
,Bartender,Bartender,Bar Cocktail PM,Saturday,,,17:00:00,23:00:00,6,,,,,,,,,,,,,1,1,1,1,1,1,1,,,,,,0,0,1,5,TRUE,Bartender_Saturday,
,Bartender,Bartender,Bar Cocktail PM,Sunday,,,17:00:00,21:00:00,4,,,,,,,,,,,,,1,1,1,1,,,,,,,,,0,0,1,3,TRUE,Bartender_Sunday,
29,Bartender,Bartender,Bar Cocktail PM,Monday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Bartender_Monday,
,Bartender,Bartender,Bar Cocktail PM,Tuesday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Bartender_Tuesday,
,Bartender,Bartender,Bar Cocktail PM,Wednesday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Bartender_Wednesday,
,Bartender,Bartender,Bar Cocktail PM,Thursday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Bartender_Thursday,
,Bartender,Bartender,Bar Cocktail PM,Friday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Bartender_Friday,
,Bartender,Bartender,Bar Cocktail PM,Saturday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Bartender_Saturday,
,Bartender,Bartender,Bar Cocktail PM,Sunday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Bartender_Sunday,
30,Bartender,Bartender,Bar Cocktail PM,Monday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Bartender_Monday,
,Bartender,Bartender,Bar Cocktail PM,Tuesday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Bartender_Tuesday,
,Bartender,Bartender,Bar Cocktail PM,Wednesday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Bartender_Wednesday,
,Bartender,Bartender,Bar Cocktail PM,Thursday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Bartender_Thursday,
,Bartender,Bartender,Bar Cocktail PM,Friday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Bartender_Friday,
,Bartender,Bartender,Bar Cocktail PM,Saturday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Bartender_Saturday,
,Bartender,Bartender,Bar Cocktail PM,Sunday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Bartender_Sunday,
31,Bartender,Bartender,Drinks RunnerPM,Monday,,,17:00:00,22:00:00,5,,,,,,,,,,,,,1,1,1,1,1,,,,,,,,0,0,1,4,TRUE,Bartender_Monday,
,Bartender,Bartender,Drinks RunnerPM,Tuesday,,,17:00:00,22:00:00,5,,,,,,,,,,,,,1,1,1,1,1,,,,,,,,0,0,1,4,TRUE,Bartender_Tuesday,
,Bartender,Bartender,Drinks RunnerPM,Wednesday,,,17:00:00,22:00:00,5,,,,,,,,,,,,,1,1,1,1,1,,,,,,,,0,0,1,4,TRUE,Bartender_Wednesday,
,Bartender,Bartender,Drinks RunnerPM,Thursday,,,17:00:00,22:00:00,5,,,,,,,,,,,,,1,1,1,1,1,,,,,,,,0,0,1,4,TRUE,Bartender_Thursday,
,Bartender,Bartender,Drinks RunnerPM,Friday,,,16:00:00,22:00:00,6,,,,,,,,,,,,1,1,1,1,1,1,,,,,,,,0,0,2,4,TRUE,Bartender_Friday,
,Bartender,Bartender,Drinks RunnerPM,Saturday,,,16:00:00,22:00:00,6,,,,,,,,,,,,1,1,1,1,1,1,,,,,,,,0,0,2,4,TRUE,Bartender_Saturday,
,Bartender,Bartender,Drinks RunnerPM,Sunday,,,16:00:00,22:00:00,6,,,,,,,,,,,,1,1,1,1,1,1,,,,,,,,0,0,2,4,TRUE,Bartender_Sunday,
32,Bartender,Bartender,Drinks RunnerPM,Monday,,,18:00:00,22:00:00,4,,,,,,,,,,,,,,1,1,1,1,,,,,,,,0,0,0,4,TRUE,Bartender_Monday,
,Bartender,Bartender,Drinks RunnerPM,Tuesday,,,18:00:00,22:00:00,4,,,,,,,,,,,,,,1,1,1,1,,,,,,,,0,0,0,4,TRUE,Bartender_Tuesday,
,Bartender,Bartender,Drinks RunnerPM,Wednesday,,,18:00:00,22:00:00,4,,,,,,,,,,,,,,1,1,1,1,,,,,,,,0,0,0,4,TRUE,Bartender_Wednesday,
,Bartender,Bartender,Drinks RunnerPM,Thursday,,,18:00:00,22:00:00,4,,,,,,,,,,,,,,1,1,1,1,,,,,,,,0,0,0,4,TRUE,Bartender_Thursday,
,Bartender,Bartender,Drinks RunnerPM,Friday,,,16:00:00,22:00:00,6,,,,,,,,,,,,1,1,1,1,1,1,,,,,,,,0,0,2,4,TRUE,Bartender_Friday,
,Bartender,Bartender,Drinks RunnerPM,Saturday,,,16:00:00,22:00:00,6,,,,,,,,,,,,1,1,1,1,1,1,,,,,,,,0,0,2,4,TRUE,Bartender_Saturday,
,Bartender,Bartender,Drinks RunnerPM,Sunday,,,16:00:00,22:00:00,6,,,,,,,,,,,,1,1,1,1,1,1,,,,,,,,0,0,2,4,TRUE,Bartender_Sunday,
42,Barback,Barback,Bar Back Delivery AM,Monday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Barback_Monday,
,Barback,Barback,Bar Back Delivery AM,Tuesday,,,6:00:00,12:00:00,6,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,6,0,0,0,TRUE,Barback_Tuesday,
,Barback,Barback,Bar Back Delivery AM,Wednesday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Barback_Wednesday,
,Barback,Barback,Bar Back Delivery AM,Thursday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Barback_Thursday,
,Barback,Barback,Bar Back Delivery AM,Friday,,,6:00:00,12:00:00,6,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,6,0,0,0,TRUE,Barback_Friday,
,Barback,Barback,Bar Back Delivery AM,Saturday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Barback_Saturday,
,Barback,Barback,Bar Back Delivery AM,Sunday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Barback_Sunday,
43,Barback,Barback,Bar Back Delivery AM,Monday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Barback_Monday,
,Barback,Barback,Bar Back Delivery AM,Tuesday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Barback_Tuesday,
,Barback,Barback,Bar Back Delivery AM,Wednesday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Barback_Wednesday,
,Barback,Barback,Bar Back Delivery AM,Thursday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Barback_Thursday,
,Barback,Barback,Bar Back Delivery AM,Friday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Barback_Friday,
,Barback,Barback,Bar Back Delivery AM,Saturday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Barback_Saturday,
,Barback,Barback,Bar Back Delivery AM,Sunday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Barback_Sunday,
44,Barback,Barback,Bar Up AM,Monday,,,6:00:00,16:15:00,10.25,,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,6,3,1,0.25,TRUE,Barback_Monday,
,Barback,Barback,Bar Up AM,Tuesday,,,7:00:00,16:15:00,9.25,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,5,3,1,0.25,TRUE,Barback_Tuesday,
,Barback,Barback,Bar Up AM,Wednesday,,,7:00:00,16:15:00,9.25,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,5,3,1,0.25,TRUE,Barback_Wednesday,
,Barback,Barback,Bar Up AM,Thursday,,,7:00:00,16:15:00,9.25,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,5,3,1,0.25,TRUE,Barback_Thursday,
,Barback,Barback,Bar Up AM,Friday,,,7:00:00,16:15:00,9.25,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,5,3,1,0.25,TRUE,Barback_Friday,
,Barback,Barback,Bar Up AM,Saturday,,,8:00:00,16:15:00,8.25,,,,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,4,3,1,0.25,TRUE,Barback_Saturday,
,Barback,Barback,Bar Up AM,Sunday,,,8:00:00,16:15:00,8.25,,,,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,4,3,1,0.25,TRUE,Barback_Sunday,
45,Barback,Barback,Bar Up AM,Monday,,,8:00:00,16:15:00,8.25,,,,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,4,3,1,0.25,TRUE,Barback_Monday,
,Barback,Barback,Bar Up AM,Tuesday,,,8:00:00,16:15:00,8.25,,,,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,4,3,1,0.25,TRUE,Barback_Tuesday,
,Barback,Barback,Bar Up AM,Wednesday,,,8:00:00,16:15:00,8.25,,,,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,4,3,1,0.25,TRUE,Barback_Wednesday,
,Barback,Barback,Bar Up AM,Thursday,,,8:00:00,16:15:00,8.25,,,,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,4,3,1,0.25,TRUE,Barback_Thursday,
,Barback,Barback,Bar Up AM,Friday,,,8:00:00,16:15:00,8.25,,,,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,4,3,1,0.25,TRUE,Barback_Friday,
,Barback,Barback,Bar Up AM,Saturday,,,8:00:00,16:15:00,8.25,,,,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,4,3,1,0.25,TRUE,Barback_Saturday,
,Barback,Barback,Bar Up AM,Sunday,,,8:00:00,16:15:00,8.25,,,,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,4,3,1,0.25,TRUE,Barback_Sunday,
46,Barback,Barback,Bar UP PM,Monday,,,16:00:00,0:30:00,8.5,,,,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,0,0,2,6.5,TRUE,Barback_Monday,
,Barback,Barback,Bar UP PM,Tuesday,,,16:00:00,0:30:00,8.5,,,,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,0,0,2,6.5,TRUE,Barback_Tuesday,
,Barback,Barback,Bar UP PM,Wednesday,,,16:00:00,0:30:00,8.5,,,,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,0,0,2,6.5,TRUE,Barback_Wednesday,
,Barback,Barback,Bar UP PM,Thursday,,,16:00:00,1:30:00,9.5,,,,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,0,0,2,7.5,TRUE,Barback_Thursday,
,Barback,Barback,Bar UP PM,Friday,,,16:00:00,1:30:00,9.5,,,,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,0,0,2,7.5,TRUE,Barback_Friday,
,Barback,Barback,Bar UP PM,Saturday,,,16:00:00,1:30:00,9.5,,,,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,0,0,2,7.5,TRUE,Barback_Saturday,
,Barback,Barback,Bar UP PM,Sunday,,,16:00:00,0:30:00,8.5,,,,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,0,0,2,6.5,TRUE,Barback_Sunday,
47,Barback,Barback,Bar UP PM,Monday,,,16:00:00,0:30:00,8.5,,,,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,0,0,2,6.5,TRUE,Barback_Monday,
,Barback,Barback,Bar UP PM,Tuesday,,,16:00:00,0:30:00,8.5,,,,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,0,0,2,6.5,TRUE,Barback_Tuesday,
,Barback,Barback,Bar UP PM,Wednesday,,,16:00:00,0:30:00,8.5,,,,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,0,0,2,6.5,TRUE,Barback_Wednesday,
,Barback,Barback,Bar UP PM,Thursday,,,16:00:00,1:30:00,9.5,,,,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,0,0,2,7.5,TRUE,Barback_Thursday,
,Barback,Barback,Bar UP PM,Friday,,,16:00:00,1:30:00,9.5,,,,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,0,0,2,7.5,TRUE,Barback_Friday,
,Barback,Barback,Bar UP PM,Saturday,,,16:00:00,1:30:00,9.5,,,,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,0,0,2,7.5,TRUE,Barback_Saturday,
,Barback,Barback,Bar UP PM,Sunday,,,16:00:00,0:30:00,8.5,,,,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,0,0,2,6.5,TRUE,Barback_Sunday,
48,Barback,Barback,Bar Down AM,Monday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Barback_Monday,
,Barback,Barback,Bar Down AM,Tuesday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Barback_Tuesday,
,Barback,Barback,Bar Down AM,Wednesday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Barback_Wednesday,
,Barback,Barback,Bar Down AM,Thursday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Barback_Thursday,
,Barback,Barback,Bar Down AM,Friday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Barback_Friday,
,Barback,Barback,Bar Down AM,Saturday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Barback_Saturday,
,Barback,Barback,Bar Down AM,Sunday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Barback_Sunday,
49,Barback,Barback,Bar Down AM,Monday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Barback_Monday,
,Barback,Barback,Bar Down AM,Tuesday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Barback_Tuesday,
,Barback,Barback,Bar Down AM,Wednesday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Barback_Wednesday,
,Barback,Barback,Bar Down AM,Thursday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Barback_Thursday,
,Barback,Barback,Bar Down AM,Friday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Barback_Friday,
,Barback,Barback,Bar Down AM,Saturday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Barback_Saturday,
,Barback,Barback,Bar Down AM,Sunday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Barback_Sunday,
50,Barback,Barback,Bar Down PM,Monday,,,16:00:00,0:30:00,8.5,,,,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,0,0,2,6.5,TRUE,Barback_Monday,
,Barback,Barback,Bar Down PM,Tuesday,,,16:00:00,0:30:00,8.5,,,,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,0,0,2,6.5,TRUE,Barback_Tuesday,
,Barback,Barback,Bar Down PM,Wednesday,,,16:00:00,0:30:00,8.5,,,,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,0,0,2,6.5,TRUE,Barback_Wednesday,
,Barback,Barback,Bar Down PM,Thursday,,,16:00:00,1:30:00,9.5,,,,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,0,0,2,7.5,TRUE,Barback_Thursday,
,Barback,Barback,Bar Down PM,Friday,,,16:00:00,1:30:00,9.5,,,,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,0,0,2,7.5,TRUE,Barback_Friday,
,Barback,Barback,Bar Down PM,Saturday,,,16:00:00,1:30:00,9.5,,,,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,0,0,2,7.5,TRUE,Barback_Saturday,
,Barback,Barback,Bar Down PM,Sunday,,,16:00:00,0:30:00,8.5,,,,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,0,0,2,6.5,TRUE,Barback_Sunday,
